CUSTOMER_ID,OVERDUE_BALANCE,BASE_USAGE,CREDIT_HISTORY,ALTERNATE_USAGE,STANDING_CHARGE,BASE_CHARGE,ALTERNATE_CHARGE,LEVY,TAX,TOTAL_NET,TOTAL_TO_PAY,FIRST_NAME,LAST_NAME,PHONE_1,EMAIL,AGE,IS_REGISTERED_FOR_ALERTS,OWNS_HOME,COMPLAINTS,HAS_THERMOSTAT,HAS_HOME_AUTOMATION,PV_ZONING,WIND_ZONING,SMART_METER_COMMENTS,IS_CAR_OWNER,HAS_EV,HAS_PV,HAS_WIND,EBILL,IN_WARRANTY,CITY,MARITAL_STATUS,EDUCATION,SEGMENT,EMPLOYMENT,BUILDING_TYPE,MISSED_PAYMENT,BILLING_MONTH,RATIO_THIS_MONTH_BASE_USAGE_VS_LAST_MONTH,RATIO_THIS_MONTH_BASE_USAGE_VS_AVG_LOOKBACK_WINDOW,RATIO_THIS_MONTH_ALTERNATE_USAGE_VS_LAST_MONTH,RATIO_THIS_MONTH_ALTERNATE_USAGE_VS_AVG_LOOKBACK_WINDOW,RATIO_THIS_MONTH_TOTAL_TO_PAY_VS_LAST_MONTH,RATIO_THIS_MONTH_TOTAL_TO_PAY_VS_AVG_LOOKBACK_WINDOW,NUM_MISSED_PAYMENTS_LOOKBACK_WINDOW,BILLING_MONTH_NUMBER,Partition
311,0.000000,1239.030000,E,0.000000,5.620000,160.330000,0.000000,4.980000,33.500000,170.930000,204.430000,Jed,DuBuque,772-708-1264,Jed.DuBuque@weldon.biz,47,1,1,1,0,1,1,0,Neutral,1,1,0,0,1,0,Santa Clara,S,Some college,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201812,1.188780,1.248674,0.000000,0.000000,1.181198,0.494238,1,12,1_Training
330,0.000000,530.260000,C,122.800000,7.490000,78.160000,11.080000,2.900000,19.530000,99.630000,119.160000,Benedict,Turcotte,404-360-9489,Benedict.Turcotte@kaelyn.biz,16,1,1,0,1,1,1,1,Positive,0,0,1,0,0,0,Mountain View,M,Less than 9th grade,Budget Payment Plan Members,Employed part-time,Condominium,Missed Payment,201812,1.078619,1.138695,1.062927,1.105078,0.568267,0.857780,1,12,1_Training
406,0.000000,822.030000,B,0.000000,14.870000,106.370000,0.000000,3.640000,24.480000,124.880000,149.350000,Milford,Schaden,303-933-8469,Milford.Schaden@maeve.ca,39,1,1,0,0,1,1,1,Positive,1,1,1,0,0,0,Mountain View,U,Some college,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201810,0.936189,1.060273,0.000000,0.000000,0.943521,1.052452,0,10,1_Training
413,0.000000,1051.050000,C,223.140000,7.490000,154.920000,20.130000,5.480000,36.850000,188.020000,224.870000,Ayla,Gusikowski,863-263-6912,Ayla.Gusikowski@justyn.com,28,1,0,1,1,0,0,0,Neutral,1,1,0,0,1,0,Santa Clara,U,Bachelors degree or more,Green Advocate,Student,Apartment,Missed Payment,201904,0.939814,0.923986,0.931108,0.934135,0.941154,0.927988,0,4,1_Training
435,0.000000,820.860000,B,0.000000,14.870000,106.220000,0.000000,3.630000,24.450000,124.720000,149.170000,Stephen,Conn,305-284-4311,Stephen.Conn@bettye.ca,71,1,1,0,0,1,1,1,Neutral,1,1,1,0,1,0,Cupertino,M,Masters degree,High Flyers,Employed full-time,Apartment,Missed Payment,201905,0.855437,0.843953,0.000000,0.000000,0.870913,0.860447,0,5,2_Testing
444,0.000000,442.500000,E,0.000000,8.730000,57.260000,0.000000,1.980000,13.320000,67.970000,81.290000,Hank,Weber,815-330-3376,Hank.Weber@marley.co.uk,59,0,1,0,1,1,0,1,Neutral,0,0,0,0,0,1,Santa Clara,U,Some college,0,Retired,Apartment,Missed Payment,201808,3.082120,0.000000,0.000000,0.000000,2.416468,0.000000,0,8,1_Training
524,0.000000,759.910000,A,0.000000,5.620000,98.330000,0.000000,3.120000,20.990000,107.070000,128.060000,Kyle,Bartell,979-468-6285,Kyle.Bartell@kole.me,64,0,0,0,0,0,0,1,Neutral,1,0,0,0,0,1,Cupertino,U,Associate degree,High Flyers,Stay at home parent,Apartment,Missed Payment,201809,1.033526,0.000000,0.000000,0.000000,1.031660,0.000000,0,9,1_Training
598,0.000000,256.700000,E,250.040000,8.950000,37.840000,22.550000,2.080000,14.000000,71.420000,85.420000,Bernadette,Yost,832-379-4016,Bernadette.Yost@carley.name,48,0,1,1,1,1,1,1,Positive,1,0,0,0,0,1,Santa Clara,S,Some college,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201809,0.964675,0.000000,0.979358,0.000000,0.973891,0.000000,0,9,1_Training
627,0.000000,528.180000,E,0.000000,8.730000,68.350000,0.000000,2.310000,15.560000,79.390000,94.950000,Lorna,Oberbrunner,805-874-8945,Lorna.Oberbrunner@angel.biz,70,1,1,0,1,1,0,1,Positive,1,0,0,0,1,1,Mountain View,S,Associate degree,0,Employed full-time,Apartment,Missed Payment,201901,1.036318,1.113489,0.000000,0.000000,1.032065,1.099382,0,1,1_Training
678,0.000000,455.980000,C,0.000000,8.730000,59.000000,0.000000,2.030000,13.670000,69.770000,83.440000,Chadd,Considine,504-441-5324,Chadd.Considine@guillermo.io,65,0,1,0,1,1,1,0,Negative,0,0,0,0,0,1,Palo Alto,S,Associate degree,0,Employed full-time,Apartment,Missed Payment,201904,0.853623,0.852050,0.000000,0.000000,0.870073,0.868624,0,4,1_Training
710,0.000000,693.000000,B,0.000000,8.730000,89.670000,0.000000,2.950000,19.870000,101.360000,121.220000,Gunner,Kuhic,702-889-4904,Gunner.Kuhic@freeda.tv,17,1,1,1,0,1,0,1,Positive,1,0,0,0,1,1,Sunnyvale,S,High school graduate,0,Student,Apartment,Missed Payment,201903,1.051322,0.986997,0.000000,0.000000,1.046534,0.988099,0,3,1_Training
747,0.000000,806.050000,E,0.000000,14.870000,104.300000,0.000000,3.580000,24.060000,122.750000,146.810000,Noemi,Bogisich,248-549-3519,Noemi.Bogisich@audrey.me,16,1,1,1,1,1,1,0,Positive,0,0,0,0,1,0,Sunnyvale,M,Associate degree,High Flyers,Not currently employed,Apartment,Missed Payment,201812,1.064486,1.177265,0.000000,0.000000,0.569340,0.878716,1,12,1_Training
831,0.000000,348.420000,A,0.000000,17.450000,45.090000,0.000000,1.880000,12.620000,64.410000,77.040000,Newell,Wunsch,301-836-4644,Newell.Wunsch@zoie.biz,36,1,1,0,1,0,0,0,Negative,1,0,0,0,0,1,Palo Alto,S,Some college,Budget Payment Plan Members,Retired,Apartment,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
865,0.000000,42.410000,A,0.000000,8.730000,5.490000,0.000000,0.430000,2.870000,14.640000,17.510000,Ashlee,Adams,563-672-2113,Ashlee.Adams@destany.org,42,0,0,0,0,0,1,1,Negative,0,0,1,0,0,1,Palo Alto,M,Masters degree,0,Employed full-time,Apartment,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
967,0.000000,1141.360000,D,0.000000,17.450000,147.690000,0.000000,4.950000,33.340000,170.100000,203.440000,Toy,Dickinson,412-828-5321,Toy.Dickinson@reta.us,15,1,1,0,0,1,1,0,Positive,1,0,1,0,1,1,Mountain View,U,Associate degree,Budget Payment Plan Members,Retired,Dormitory,Missed Payment,201811,1.123342,1.071602,0.000000,0.000000,1.108907,0.805767,1,11,1_Training
226,0.000000,834.400000,C,192.900000,15.460000,122.990000,17.400000,4.680000,31.460000,160.530000,191.990000,Bennett,Funk,281-882-4454,Bennett.Funk@jannie.tv,37,1,1,1,1,1,1,1,Negative,0,0,1,0,0,0,Mountain View,S,Associate degree,0,Employed full-time,Condominium,Missed Payment,201901,1.044122,1.095684,1.028416,1.055194,1.037840,1.080802,0,1,1_Training
267,0.000000,627.320000,D,136.530000,7.490000,92.470000,12.320000,3.370000,22.670000,115.640000,138.310000,Libby,Greenfelder,303-996-7340,Libby.Greenfelder@jena.com,16,1,1,1,1,1,0,0,Neutral,1,1,0,0,0,1,Cupertino,M,Some college,Green Advocate,Not currently employed,Condominium,Missed Payment,201903,0.904754,0.923965,0.902260,0.940203,0.910294,0.930482,0,3,1_Training
300,0.000000,403.430000,B,95.100000,8.950000,59.470000,8.580000,2.310000,15.540000,79.300000,94.850000,Kirsten,Gulgowski,818-731-5604,Kirsten.Gulgowski@lamont.name,29,1,1,0,0,0,0,0,Negative,0,0,0,0,0,0,Mountain View,S,Bachelors degree or more,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201810,0.892406,1.073428,0.878035,1.066263,0.902045,1.063579,0,10,1_Training
310,0.000000,604.710000,B,147.640000,18.180000,89.130000,13.320000,3.620000,24.350000,124.250000,148.600000,Kaelyn,Schroeder,570-837-1257,Kaelyn.Schroeder@adell.us,17,0,0,0,1,1,0,1,Negative,1,1,0,0,0,0,Santa Clara,S,Associate degree,High Flyers,Employed full-time,Condominium,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
311,0.000000,807.700000,E,0.000000,5.620000,104.520000,0.000000,3.300000,22.230000,113.440000,135.670000,Jed,DuBuque,772-708-1264,Jed.DuBuque@weldon.biz,47,1,1,1,0,1,1,0,Neutral,1,1,0,0,1,0,Santa Clara,S,Some college,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
318,0.000000,77.510000,A - Excellent,18.390000,8.950000,11.420000,1.660000,0.660000,4.450000,22.690000,27.140000,Loy,Durgan,614-933-4250,Loy.Durgan@sammy.me,76,1,1,0,0,0,1,1,Negative,1,0,0,0,1,1,Palo Alto,U,Bachelors degree,Budget Payment Plan Members,Stay at home parent,Condominium,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
548,0.000000,558.940000,D,0.000000,7.350000,72.330000,0.000000,2.390000,16.090000,82.070000,98.150000,Hayley,Considine,207-582-1621,Hayley.Considine@dereck.tv,37,1,0,0,1,1,0,1,Positive,1,0,0,0,0,1,Santa Clara,S,Associate degree,Green Advocate,Stay at home parent,Apartment,Missed Payment,201901,1.087771,1.106199,0.000000,0.000000,1.079046,1.095465,0,1,1_Training
713,0.000000,175.450000,E,194.440000,7.490000,25.860000,17.540000,1.530000,10.270000,52.420000,62.690000,Matteo,Yundt,954-746-1310,Matteo.Yundt@lafayette.name,15,0,1,0,1,1,0,1,Positive,1,0,0,1,1,1,Santa Clara,U,Associate degree,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,2_Testing
727,0.000000,379.760000,D,369.020000,8.950000,55.980000,33.290000,2.950000,19.830000,101.160000,120.990000,Logan,Volkman,585-217-8255,Logan.Volkman@edgar.co.uk,29,0,1,1,1,1,0,1,Neutral,0,0,0,0,0,1,Cupertino,M,Bachelors degree,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201811,1.161062,1.113862,1.136040,1.084917,1.135950,1.092691,0,11,1_Training
732,0.000000,381.450000,B,349.600000,15.460000,56.230000,31.530000,3.100000,20.840000,106.320000,127.150000,Karine,Mosciski,435-518-9156,Karine.Mosciski@maxwell.us,40,1,1,1,1,0,1,1,Negative,1,0,1,0,1,1,Palo Alto,S,Associate degree,High Flyers,Employed full-time,Apartment,Missed Payment,201905,0.936763,0.858980,1.001490,0.893105,0.964939,0.888084,0,5,2_Testing
747,0.000000,630.590000,E,0.000000,14.870000,81.600000,0.000000,2.890000,19.480000,99.360000,118.840000,Noemi,Bogisich,248-549-3519,Noemi.Bogisich@audrey.me,16,1,1,1,1,1,1,0,Positive,0,0,0,0,1,0,Sunnyvale,M,Associate degree,High Flyers,Not currently employed,Apartment,Missed Payment,201810,0.946505,1.247055,0.000000,0.000000,0.954385,1.201334,0,10,2_Testing
805,0.000000,496.230000,C,0.000000,7.350000,64.210000,0.000000,2.150000,14.450000,73.710000,88.160000,Frederik,Leannon,775-659-0312,Frederik.Leannon@merlin.org,61,1,1,1,0,1,1,1,Negative,0,0,1,0,0,0,Palo Alto,S,Associate degree,Green Advocate,Student,Apartment,Missed Payment,201808,1.737500,0.000000,0.000000,0.000000,1.615244,0.000000,0,8,1_Training
838,0.000000,1901.110000,B,0.000000,20.020000,246.000000,0.000000,7.980000,53.700000,274.000000,327.710000,Blaze,Kuhic,410-715-9768,Blaze.Kuhic@braulio.me,48,1,0,0,1,1,0,0,Neutral,1,0,0,0,0,1,Sunnyvale,U,High school graduate,Budget Payment Plan Members,Unknown,Apartment,Missed Payment,201902,1.071646,1.065087,0.000000,0.000000,1.065897,1.059898,0,2,1_Training
862,0.000000,730.280000,B,0.000000,5.620000,94.500000,0.000000,3.000000,20.210000,103.120000,123.330000,Andreanne,Kutch,516-668-1184,Andreanne.Kutch@russel.me,41,0,1,0,1,0,1,0,Negative,0,0,0,0,0,1,Cupertino,M,High school graduate,Budget Payment Plan Members,Student,Apartment,Missed Payment,201902,1.018167,1.022052,0.000000,0.000000,1.017071,1.020747,0,2,1_Training
910,0.000000,600.680000,A,0.000000,5.620000,77.730000,0.000000,2.500000,16.830000,85.850000,102.670000,Annabel,Corwin,972-661-8617,Annabel.Corwin@mackenzie.org,29,1,0,0,0,0,0,1,Neutral,1,0,0,0,0,0,Cupertino,M,Associate degree,Budget Payment Plan Members,Student,Dormitory,Missed Payment,201809,1.131821,0.000000,0.000000,0.000000,1.121831,0.000000,0,9,1_Training
984,0.000000,536.470000,A,403.990000,15.460000,79.080000,36.440000,3.930000,26.440000,134.900000,161.350000,Arno,Nicolas,828-378-2533,Arno.Nicolas@hassan.com,21,1,1,0,1,0,1,0,Positive,1,0,0,0,0,0,Sunnyvale,M,Associate degree,High Flyers,Employed full-time,Bungalow,Missed Payment,201809,1.061455,0.000000,1.050006,0.000000,1.050661,0.000000,0,9,1_Training
54,0.000000,330.800000,A,235.490000,7.490000,48.760000,21.240000,2.320000,15.640000,79.820000,95.460000,Carol,Bernier,915-887-0812,Carol.Bernier@cathryn.us,39,0,0,0,1,1,1,0,Negative,1,0,0,0,0,0,Palo Alto,U,Bachelors degree or more,Budget Payment Plan Members,Retired,Townhouse,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
105,0.000000,265.570000,B,183.860000,8.950000,39.150000,16.580000,1.940000,13.060000,66.620000,79.680000,Hank,Kling,414-449-8689,Hank.Kling@nathanial.io,37,1,1,0,1,1,1,1,Positive,1,0,1,0,1,1,Mountain View,M,High school graduate,Budget Payment Plan Members,Employed full-time,Townhouse,Missed Payment,201904,0.998158,0.952535,0.997342,0.955233,0.998246,0.959576,0,4,1_Training
235,0.000000,913.520000,E,0.000000,14.870000,118.210000,0.000000,3.990000,26.870000,137.070000,163.940000,Carmine,Durgan,616-477-3448,Carmine.Durgan@ruthe.net,19,0,0,1,0,1,1,0,Negative,0,0,1,0,1,0,Palo Alto,U,Associate degree,0,Not currently employed,Condominium,Missed Payment,201811,1.007288,1.029980,0.000000,0.000000,0.506300,0.768457,1,11,2_Testing
280,0.000000,972.570000,E,0.000000,5.620000,125.850000,0.000000,3.940000,26.540000,135.410000,161.960000,Angeline,Nicolas,614-320-3281,Angeline.Nicolas@aubrey.tv,17,0,1,0,1,1,1,0,Neutral,1,0,0,0,0,0,Palo Alto,S,Bachelors degree or more,High Flyers,Employed full-time,Condominium,Missed Payment,201810,0.985031,1.093041,0.000000,0.000000,0.985698,1.088734,0,10,1_Training
502,0.000000,928.410000,E,0.000000,8.730000,120.140000,0.000000,3.870000,26.020000,132.730000,158.750000,Doris,Wuckert,252-584-0038,Doris.Wuckert@jarrett.org,55,0,1,0,0,1,0,1,Negative,1,0,0,0,0,1,Palo Alto,M,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201812,1.103595,1.077713,0.000000,0.000000,0.271368,0.359646,2,12,1_Training
517,0.000000,241.230000,D,235.230000,8.950000,35.560000,21.220000,1.970000,13.270000,67.700000,80.970000,June,Durgan,954-975-8429,June.Durgan@frieda.biz,51,1,1,0,0,1,0,1,Positive,0,0,0,0,0,1,Palo Alto,U,High school graduate,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201903,0.930025,0.904760,0.929212,0.907092,0.305824,0.459352,2,3,1_Training
702,0.000000,965.650000,A,0.000000,17.450000,124.960000,0.000000,4.270000,28.750000,146.680000,175.430000,Zachary,Boyer,336-730-9801,Zachary.Boyer@agustina.info,16,1,1,0,0,1,1,0,Negative,1,1,0,0,1,1,Sunnyvale,S,Some college,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201810,0.866264,0.985391,0.000000,0.000000,0.880717,0.987189,0,10,1_Training
744,0.000000,320.270000,A,323.350000,8.950000,47.210000,29.170000,2.560000,17.230000,87.880000,105.110000,Annabell,Erdman,513-697-2044,Annabell.Erdman@helene.biz,19,1,1,1,0,1,0,0,Negative,1,1,0,0,0,1,Sunnyvale,S,High school graduate,High Flyers,Employed full-time  Student,Apartment,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
752,0.000000,509.780000,C,0.000000,5.620000,65.970000,0.000000,2.150000,14.450000,73.730000,88.180000,Reva,Haag,315-594-9305,Reva.Haag@kattie.org,18,1,0,1,1,1,1,1,Negative,0,0,0,0,0,0,Mountain View,M,High school graduate,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201811,1.022628,0.984486,0.000000,0.000000,1.020720,0.985618,0,11,1_Training
794,0.000000,669.530000,E,0.000000,8.730000,86.640000,0.000000,2.860000,19.250000,98.230000,117.480000,Cesar,Schaefer,425-288-9325,Cesar.Schaefer@fermin.biz,30,0,1,0,0,1,1,0,Positive,1,0,1,0,0,1,Sunnyvale,U,Bachelors degree or more,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201809,1.131288,0.000000,0.000000,0.000000,1.117793,0.000000,0,9,1_Training
870,0.000000,903.810000,E,0.000000,14.870000,116.950000,0.000000,3.950000,26.610000,135.780000,162.390000,Lois,Eichmann,615-202-8579,Lois.Eichmann@reyes.com,26,0,0,0,1,0,1,0,Neutral,0,0,1,0,0,1,Santa Clara,S,Bachelors degree,Green Advocate,Not currently employed,Apartment,Missed Payment,201812,0.973272,1.010054,0.000000,0.000000,0.976195,1.008905,0,12,1_Training
980,0.000000,364.320000,B,0.000000,5.620000,47.140000,0.000000,1.580000,10.650000,54.350000,65.000000,Lorna,Weissnat,501-562-9215,Lorna.Weissnat@luella.ca,45,0,1,1,0,1,1,0,Neutral,0,0,0,0,0,1,Sunnyvale,S,High school graduate,Budget Payment Plan Members,Student,Bungalow,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,2_Testing
142,0.000000,389.910000,C,0.000000,7.350000,50.450000,0.000000,1.730000,11.670000,59.540000,71.210000,Alanna,Ortiz,210-877-4637,Alanna.Ortiz@zion.name,40,1,1,0,1,1,0,0,Negative,1,0,0,0,0,0,Santa Clara,M,Associate degree,High Flyers,Employed part-time,Townhouse,Missed Payment,201904,0.991229,0.951224,0.000000,0.000000,0.992336,0.957167,0,4,2_Testing
209,0.000000,344.480000,B,86.040000,8.950000,50.780000,7.760000,2.020000,13.620000,69.510000,83.140000,Matt,Jaskolski,317-557-1409,Matt.Jaskolski@justyn.co.uk,51,1,0,0,0,1,0,1,Positive,0,0,0,0,0,0,Cupertino,U,Bachelors degree or more,High Flyers,Employed full-time,Townhouse,Missed Payment,201905,1.004813,0.967332,1.064588,1.027548,1.010698,0.978194,0,5,2_Testing
252,0.000000,195.990000,A,52.920000,8.950000,28.890000,4.770000,1.280000,8.600000,43.890000,52.490000,Julianne,Corwin,773-631-6136,Julianne.Corwin@adeline.com,30,1,1,1,0,1,1,1,Neutral,1,0,1,0,1,1,Santa Clara,M,Less than 9th grade,High Flyers,Employed part-time,Condominium,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
261,0.000000,295.010000,A,71.130000,8.950000,43.480000,6.420000,1.770000,11.880000,60.620000,72.500000,Tod,Armstrong,740-550-1620,Tod.Armstrong@marjorie.me,71,0,1,1,0,1,1,1,Neutral,0,0,0,0,0,0,Mountain View,M,High school graduate,High Flyers,Employed full-time,Condominium,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
264,0.000000,902.140000,A,0.000000,5.620000,116.740000,0.000000,3.670000,24.700000,126.030000,150.730000,Mariano,Marquardt,202-756-6751,Mariano.Marquardt@haven.net,20,0,1,0,0,0,0,1,Positive,1,1,0,0,0,1,Cupertino,S,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,2_Testing
314,0.000000,935.560000,B,0.000000,14.870000,121.060000,0.000000,4.080000,27.440000,140.010000,167.450000,Ola,Deckow,630-283-2680,Ola.Deckow@blaise.name,47,1,1,1,0,0,0,1,Negative,0,0,0,0,0,1,Cupertino,U,Associate degree,Budget Payment Plan Members,Employed full-time  Student,Condominium,Missed Payment,201812,1.131831,1.202968,0.000000,0.000000,1.115738,1.176822,0,12,2_Testing
349,0.000000,121.820000,A,29.770000,15.460000,17.960000,2.690000,1.080000,7.290000,37.180000,44.470000,Roosevelt,Walter,650-470-6753,Roosevelt.Walter@sibyl.biz,18,0,1,0,1,0,0,1,Positive,1,0,0,0,1,1,Mountain View,S,Bachelors degree,Green Advocate,Employed part-time  Student,Condominium,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
392,0.000000,142.010000,D,34.160000,7.490000,20.930000,3.080000,0.950000,6.360000,32.450000,38.810000,Ian,OHara,254-680-9543,Ian.OHara@stephen.co.uk,18,0,1,1,1,0,0,1,Neutral,0,0,0,0,0,1,Mountain View,U,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
460,0.000000,609.190000,B,151.880000,7.490000,89.790000,13.700000,3.330000,22.410000,114.310000,136.720000,Nicholaus,Rempel,276-973-4970,Nicholaus.Rempel@selena.com,18,0,1,0,1,0,0,1,Neutral,0,0,0,0,1,0,Palo Alto,S,Bachelors degree or more,Budget Payment Plan Members,Employed full-time  Student,Apartment,Missed Payment,201905,1.107316,1.042200,1.134534,1.064008,1.102581,1.041861,0,5,2_Testing
556,0.000000,201.300000,A - Excellent,0.000000,8.730000,26.050000,0.000000,1.040000,7.020000,35.820000,42.840000,Alexane,Gleason,702-664-2153,Alexane.Gleason@sam.us,58,0,1,0,0,1,0,1,Neutral,1,0,0,0,0,0,Santa Clara,U,Associate degree,High Flyers,Not currently employed,Apartment,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
563,0.000000,52.100000,B,0.000000,7.350000,6.740000,0.000000,0.420000,2.840000,14.510000,17.360000,Wilburn,Zboncak,419-974-5947,Wilburn.Zboncak@hallie.net,39,0,1,0,1,1,1,0,Positive,0,0,0,0,1,0,Sunnyvale,M,Less than 9th grade,Green Advocate,Employed full-time  Student,Apartment,Missed Payment,201807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,7,1_Training
588,0.000000,944.520000,D,270.290000,18.180000,139.220000,24.380000,5.450000,36.700000,187.240000,223.930000,Susan,Rutherford,772-461-2809,Susan.Rutherford@jacklyn.org,18,0,1,0,1,0,0,1,Neutral,0,0,0,0,0,0,Mountain View,U,Masters degree,Budget Payment Plan Members,Employed part-time,Apartment,Missed Payment,201811,1.282044,1.261384,1.237478,1.202215,1.241022,1.221370,0,11,1_Training
610,0.000000,529.630000,B,0.000000,5.620000,68.530000,0.000000,2.220000,14.970000,76.380000,91.350000,Ila,West,719-994-1334,Ila.West@alize.com,43,1,0,0,1,0,0,1,Positive,1,0,0,0,0,1,Sunnyvale,M,Bachelors degree or more,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201810,1.057589,1.251706,0.000000,0.000000,1.053026,1.228318,0,10,1_Training
623,0.000000,672.970000,B,0.000000,8.730000,87.080000,0.000000,2.870000,19.340000,98.690000,118.030000,Lucious,Kerluke,605-527-8272,Lucious.Kerluke@broderick.us,63,0,0,0,1,1,1,0,Positive,1,0,1,0,1,0,Cupertino,S,Less than 9th grade,0,Employed full-time,Apartment,Missed Payment,201904,0.999955,0.948210,0.000000,0.000000,1.000000,0.952726,0,4,1_Training
627,0.000000,456.660000,E,0.000000,8.730000,59.090000,0.000000,2.030000,13.690000,69.860000,83.550000,Lorna,Oberbrunner,805-874-8945,Lorna.Oberbrunner@angel.biz,70,1,1,0,1,1,0,1,Positive,1,0,0,0,1,1,Mountain View,S,Associate degree,0,Employed full-time,Apartment,Missed Payment,201904,0.959450,0.875241,0.000000,0.000000,0.296518,0.438299,2,4,1_Training
641,0.000000,555.300000,E,0.000000,8.730000,71.860000,0.000000,2.420000,16.270000,83.000000,99.270000,Otho,Daniel,406-449-8384,Otho.Daniel@jerome.io,15,1,0,0,0,1,0,1,Neutral,0,0,0,0,0,1,Cupertino,M,High school graduate,High Flyers,Employed full-time,Apartment,Missed Payment,201811,0.954124,1.002503,0.000000,0.000000,0.958853,1.002221,0,11,1_Training
652,0.000000,683.620000,D,0.000000,5.620000,88.460000,0.000000,2.820000,18.990000,96.900000,115.900000,Ophelia,Beatty,918-338-2182,Ophelia.Beatty@duane.com,48,0,1,1,1,1,0,1,Positive,0,0,0,0,0,0,Sunnyvale,M,Bachelors degree or more,0,Unknown,Apartment,Missed Payment,201903,0.869657,0.942907,0.000000,0.000000,0.876503,0.946148,0,3,1_Training
659,0.000000,702.960000,E,0.000000,8.730000,90.960000,0.000000,2.990000,20.130000,102.680000,122.810000,Sydnie,Huels,203-363-0229,Sydnie.Huels@christine.me,72,0,1,0,1,1,0,1,Negative,1,0,0,1,1,1,Sunnyvale,M,Bachelors degree,High Flyers,Employed full-time,Apartment,Missed Payment,201901,1.134703,1.277428,0.000000,0.000000,0.319161,0.439591,2,1,1_Training
720,0.000000,865.570000,B,0.000000,8.730000,112.000000,0.000000,3.620000,24.370000,124.360000,148.730000,Dario,Sanford,731-402-9689,Dario.Sanford@esther.name,74,1,1,0,1,1,1,1,Positive,1,0,0,0,1,1,Cupertino,M,Associate degree,High Flyers,Employed full-time,Apartment,Missed Payment,201901,0.910140,1.012923,0.000000,0.000000,0.916107,1.011998,0,1,1_Training
778,0.000000,364.530000,E,230.000000,8.950000,53.730000,20.750000,2.500000,16.840000,85.930000,102.770000,Jade,Grimes,408-441-0385,Jade.Grimes@blaise.us,28,0,1,0,0,0,0,0,Positive,1,0,0,0,1,0,Sunnyvale,U,Less than 9th grade,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201901,0.931897,1.044130,0.927083,0.968353,0.937511,1.019443,0,1,1_Training
798,0.000000,668.680000,B,0.000000,5.620000,86.530000,0.000000,2.760000,18.600000,94.910000,113.510000,Ivah,Davis,402-335-7919,Ivah.Davis@leif.net,57,1,1,1,1,1,0,1,Positive,0,0,0,1,1,1,Cupertino,S,Bachelors degree or more,High Flyers,Employed full-time,Apartment,Missed Payment,201901,0.987098,1.133542,0.000000,0.000000,0.987817,1.124344,0,1,1_Training
916,0.000000,1123.980000,D,0.000000,17.450000,145.440000,0.000000,4.890000,32.880000,167.780000,200.660000,Nichole,Johnston,513-893-9278,Nichole.Johnston@george.ca,15,0,0,0,0,1,1,0,Positive,0,0,1,0,0,0,Palo Alto,U,Associate degree,Budget Payment Plan Members,Employed part-time,Dormitory,Missed Payment,201902,0.994268,1.016094,0.000000,0.000000,0.994844,1.014305,0,2,1_Training
